,Image Link,Brand Image Link,Model,Price,Description
51,https://www.music3000.fr/818200/taylor-214ce-plus-rosewood-gloss-new-aerocase.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 214ce Plus Rosewood Gloss New AeroCase,"1299,00€","TAYLOR 214ce Plus Rosewood Gloss New AeroCaseGrand AuditoriumPan coupéTable en épicéa de Sitka massifFond et éclisses en contreplaqué de palissandreManche en acajouTouche en ébèneFilet noir20 frettesDiapason: 648 mm (25 1/2"")Largeur au sillet: 42,8 mm (1 11/16"")Sillet de tête NuBoneSystème de micro Expression System 2Pickguard imitation écaille de tortueChevalet en ébèneSillet de chevalet TusqFinition: Haute brillanceCouleur: NaturelLivrée en étui Aerocase"
52,https://www.music3000.fr/817780/dowina-merlot-gace--fishman-presys-.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,DOWINA MERLOT GACE + FISHMAN PRESYS +,"1599,00€","- DOWINA MERLOT GACE  + FISHMAN PRESYS +  - Forme du corps : Grand Auditorium Cutaway - Fond / éclisses : Macacauba (Brésil) entièrement massif - Manche : acajou massif - Largeur de la selle : 45 mm - Matériau de la selle : os - Pont : bène - Touche : Ebène - Transition manche/corps : Dovetail - Mécaniques : Grover noir, boutons en ébène  - Cordes : Elixir 16052 12-53 - Finition : pore ouvert, top brillant"
53,https://www.music3000.fr/817494/yamaha-slg200stbsii-yamaha-silent-guitar-acier-slg200s-tobacco-slg200s-tobacco-brow.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA SLG200STBSII yamaha silent guitar acier slg200s tobacco slg200s tobacco brow,"789,00€","Guitare silencieuse Cordes en acier Corps en acajou Eclisses en érable/palissandre Manche en acajou Touche et chevalet en palissandre Largeur au sillet: 43 mm Diapason: 634 mm 22 frettes Micro piézo SRT Pré-ampli SRT (simulation Royer R-122) Sortie casque Effets DSP avec chorus et délai 2 réverbérations intégreés 11 mm d'espace entre les cordes Housse, casque In-Ear et 2 piles AA inclus Couleur: Tobacco Brown Sunburst Livrée en housse Poids: 2,1 kg"
54,https://www.music3000.fr/817466/yamaha-gstoriaii2-guitatre-electro-acoustique-.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA GSTORIAII2 guitatre électro acoustique ,"339,00€",Forme de caisse Concert Table en acajou massif / Dos / Eclisses en acajou Couleur de la table: Naturelle / Intérieur de la caisse: Ultramarine Rosace: acajou-ivoire composite Finition satinée semi-gloss Contour de la table chanfreinés Capteur passif situé sous le chevalet
55,https://www.music3000.fr/817035/martin-gpc13eziricote-guitare-acoustique-gpc13e-ziricote.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN GPC-13E-ZIRICOTE guitare acoustique gpc-13e ziricote,"1897,00€",MARTIN GPC-13E-ZIRICOTE gpc-13e ziricote CARACTERISTIQUES - Table : épicéa Sitka - Cordes : métal - Touche : FSC Certified Richlite - Format : Grand Performance - Catégorie : Folk - Manche : Bois sélectionné - Fond / éclisses : Ziricote - Gaucher : Non - Pan coupé : Oui - Nbre de
56,https://www.music3000.fr/816942/cordoba-stage-guitar-edge-burst.jpg,https://www.music3000.fr/img/m/647-small_default.jpg,CORDOBA Stage Guitar Edge Burst,"689,00€","Style: Thinline Ergonomic body shape Chambered body: solid carved mahogany Top: solid spruce with maple veneer New spruce bracing Body thickness: 40 mm (1.5"") Neck: Mahogany Fingerboard Pau Ferro Neck profile: Fusion style Fretboard radius: 406 mm (16"") Nut width: 48 mm (1 7/8"") 22 Frets Pickup: New Fishman Stage System with controls for volume, EQ and blend Colour: Edge Burst high-gloss Incl. gig bag"
57,https://www.music3000.fr/816648/martin-sc10ekoa-guitare-sc10e-koa.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN SC-10E-KOA guitare sc-10e koa,"1698,00€",Catégorie : Folk électroacoustique- Cordes : Métal- Diapason (mm) : 645 mm- lectronique : Fishman MX-T- Fond / éclisses : Koa fine veneer- Format : SC- Housse/étui : Housse- Manche : Acajou- Mécaniques : Ouvertes- Nbre de cordes : 6- Pan coupé : Oui- Table : picéa Sitka- Touche : bène
58,https://www.music3000.fr/815467/gibson-j45-studio-rosewood-antique-natural.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON J-45 Studio Rosewood Antique Natural,"2090,00€","Table en épicéa de Sitka massif Fond et éclisses en palissandre massif Manche en acajou Touche en palissandre Repères ""points"" en nacre 20 frettes Sillet Tusq Largeur au sillet: 43,8 mm (1,73"") Diapason: 628 mm (24,75"") Système de micro L.R. Baggs Element Bronze Chevalet traditionnel Belly Up Mécaniques miniatures Grover Rotomatics Couleur: Antique Natural Livrée en étui Fabriquée aux USA"
59,https://www.music3000.fr/815252/lava-music-blue-lava-touch-aqua-green--mint-green-airflow-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC BLUE LAVA Touch Aqua Green / Mint Green (AirFlow Bag),"839,00€","-Lava Music Blue Lava  -Couleur : Aqua Green et Mint green -Table, corps, et éclisse : HPL (High Pressure Laminated)  -Ecran tactile de 3,5 pouces  -Système interactif HILAVA  -Nombreuses applications : accordeur rapide et précis (accordage alternatifs possibles), métronome, des dizaines d'effets, looper et enregistreur, boucles rythmiques, exercices d'entrainement...  -Système de suppression du son ambiant, permet de vous enregistrer avec un son pur et précis  -Connexion wifi et bluetooth pour retrouver ses créations sur le cloud depuis l'application Lava+ sur le téléphone  -Rapport de pratique depuis l'application Lava+  -Technologie Plek : hauteur des frettes et planimétrie du manche réglé avec une précision de 0,01 mm (permettant d’améliorer considérablement le confort et la p"
60,https://www.music3000.fr/815954/gibson-dave-mustaine-songwriter-signed-ebony.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Dave Mustaine Songwriter Signed Ebony,"5199,00€","Dave Mustaine, le légendaire guitariste, chanteur, auteur-compositeur et fondateur du groupe MEGADETH, lauréat d'un Grammy Award et multi-platine, est l'une des icônes du métal les plus influentes et des seigneurs du riff de tous les temps. Sa musique a inspiré plusieurs générations de joueurs à travers le monde. Gibson est fier de présenter l'auteur-compositeur Dave Mustaine. Conçu en collaboration avec l'ambassadeur de la marque Gibson Dave Mustaine, il est doté d'un corps en noyer légèrement plus fin pour un confort de jeu avec une coupe pour un accès facile aux frettes supérieures, un manche en acajou à l'échelle de 24,75"" avec une touche en ébène à 24 frettes (le premier manche à 24 frettes jamais installé sur une guitare acoustique Gibson), des incrustations de dents en nacre, des ac"
61,https://www.music3000.fr/813912/taylor-ad27e-flametopmapleselectfigured-maple.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,"TAYLOR AD27e Flametop,Maple(Select)/Figured Maple","2299,00€","Forme Grand Pacific Table en érable plane figuré massif Barrage V-Class Fond et éclisses en érable plane massif Manche en érable Touche en ébène Repères ""points"" de 4 mm Diapason: 648 mm Largeur au sillet: 44,40 mm Sillet de tête en graphite noir 20 frettes Sillet de chevalet en micarta Système de micro Taylor ES2 Pickguard noir Mécaniques Taylor nickelées Couleur: Natural Flame Livrée en étui Aero Fabriquée aux USA"
62,https://www.music3000.fr/813123/taylor-builders-edition-k14ce.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR Builder's Edition K14ce,"5111,00€","TAYLOR Builder's Edition K14ceGrand AuditoriumPan coupéTable en épicéa de Sitka massif torréfiéBarrage V-Class + Relief RoutFond et éclisses en koaFilet de corps en ébèneManche en acajouTouche en ébèneRepères ""Spring Vine""20 frettesDiapason: 648 mmLargeur au sillet: 44,5 mmSillet de tête en graphite noirSillet de chevalet en micartaMécaniques dorées GotohSystème de micro Expression 2Cordes Elixir Light Phosphor Bronze 012-053Couleur: Kona Burst mattLivrée en étui Deluxe TaylorFabriquée aux USA"
63,https://www.music3000.fr/812640/cordoba-iberia-gk-studio-ltd-.jpg,https://www.music3000.fr/img/m/647-small_default.jpg,CORDOBA IBERIA GK STUDIO LTD ,"739,00€",-Pan coupé -Table en épicéa massif -Fond et éclisses en ziricote -Manche en acajou -Touche palissandre -Diapason: 650 mm -Largeur au sillet: 50 mm -19 frettes -Barre de réglage double action -Filet de corps en érable -Sillets en os -Chevalet en palissandre -Mécaniques Cordoba -Système de micro Fishman avec pré-ampli Presys 4 avec EQ 4 bandes et accordeur -Cordes Savarez Crystal Corum 500 CJ -Couleur: Natural (haute brillance)
64,https://www.music3000.fr/812302/taylor-114e-walnutsitka-gaucher.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 114E walnut/sitka GAUCHER,"899,00€","TAYLOR 114E, WALNUT/SITKA, LH   Version gaucher Grand Auditorium Table en épicéa de Sitka massif Barrage Forward Shifted Pattern Fond et éclisses en noyer laminé Manche en sapele Touche ébène Repères ""points"" 20 frettes Diapason: 648 mm Largeur au sillet: 42,8 mm Sillet de tête NuBone Sillet de chevalet Tusq Système de micro Expression System 2 Mécaniques chromées Pickguard noir Cordes Elixir Phosphor Bronze Light 012 - 053  Couleur: Naturel Livrée en étui Taylor Note: Déclarez votre guitare Taylor afin d'étendre la garantie à 12 ans."
65,https://www.music3000.fr/812058/martin-d13eziricote-guitare-acoustique-d13e-ziricote.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN D-13E-ZIRICOTE guitare acoustique d-13e ziricote,"1838,00€",MARTIN D-13E-ZIRICOTE d-13e ziricote CARACTERISTIQUES - Table : épicéa Sitka - Cordes : métal - Touche : FSC Certified Richlite - Format : Dreadnought - Catégorie : Folk - Manche : Bois sélectionné - Fond / éclisses : Ziricote - Gaucher : Non - Pan coupé : Non - Nbre de corde
66,https://www.music3000.fr/812046/alhambra-cs3-cw-s-e8.jpg,https://www.music3000.fr/img/m/28-small_default.jpg,ALHAMBRA CS-3 CW S E8,"1549,00€",ALHAMBRA CS-3 CW E8
67,https://www.music3000.fr/811631/lava-music-lava-me-3-36-blue-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Blue Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
68,https://www.music3000.fr/811630/lava-music-lava-me-3-36-red-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Red Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
69,https://www.music3000.fr/811622/lava-music-lava-me-3-38-soft-gold-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 38'' Soft Gold Space Bag,"1399,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
70,https://www.music3000.fr/811620/lava-music-lava-me-3-38-blue-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 38'' Blue Space Bag,"1399,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
71,https://www.music3000.fr/811615/lava-music-lava-me-3-38-white-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 38'' White Space Bag,"1399,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
72,https://www.music3000.fr/811473/taylor-builders-edition-614ce-whb.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR Builder's Edition 614ce WHB,"4199,00€","TAYLOR Builder's Edition 614ce WHBScale Length25-1/2""Nut / SaddleBlack Graphite, Micarta saddleBracingV-ClassTruss Rod CoverWest African EbonyPickguardNoneNumber of Frets20TunersGotohCaseTaylor Deluxe Hardshell BrownBrand of StringsElixir Phosphor Bronze LightBody Length20"""
73,https://www.music3000.fr/810785/martin-dx2emahogany-guitare-electroacoustique-dx2e-acajou.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN D-X2E-MAHOGANY guitare électroacoustique d-x2e acajou,"849,00€","MARTIN D-X2E-MAHOGANY guitare électroacoustique d-x2e acajou En 1999, Martin s'est lancé dans l'univers des matériaux alternatifs et a créé une toute nouvelle gamme de guitares de haute qualité : la série X. Au cours des 20 années qui ont suivi, la série X a évolué pour inclure de multiples changements de conception avec l'aide de ces matériaux alternatifs. En 2020, fort de son histoire de 187 ans d'innovations majeures dans la fabrication de la guitare moderne, Martin nous présente la nouvelle série X qui combine les matériaux alternatifs et traditionnels en offrant à prix attractif un large choix de finitions dans ce standard de qualité. Les guitares 6 cordes de la série X ont toutes le barrage échancré, le préampli Fishman MX et sont livrées en housse. De plus sur les modèles de la séri"
74,https://www.music3000.fr/809745/martin-gpcx2emacassar-guitare-acoustique-gpcx2e03.jpg,https://www.music3000.fr/img/m/4-small_default.jpg,MARTIN GPC-X2E-MACASSAR guitare acoustique gpcx2e-03,"979,00€","MARTIN GPC-X2E-MACASSAR gpcx2e-03 En 1999, Martin s'est lancé dans l'univers des matériaux alternatifs et a créé une toute nouvelle gamme de guitares de haute qualité : la série X. Au cours des 20 années qui ont suivi, la série X a évolué pour inclure de multiples changements de conception avec l'aide de ces matériaux alternatifs. En 2020, fort de son histoire de 187 ans d'innovations majeures dans la fabrication de la guitare moderne, Martin nous présente la nouvelle série X qui combine les matériaux alternatifs et traditionnels en offrant à prix attractif un large choix de finitions dans ce standard de qualité. Les guitares 6 cordes de la série X ont toutes le barrage échancré, le préampli Fishman MX et sont livrées en housse. De plus sur les modèles de la série X2, la table, le manche,"
75,https://www.music3000.fr/809392/taylor-gs-minie-mahogany.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR GS Mini-e Mahogany,"739,00€","TAYLOR GS Mini-e MahoganySmall BodyTable en acajou massifBarrage en X + Relief RoutFond et éclisses en contreplaqué de sapeleManche en sapeleTouche en ébèneRepères ""points""20 frettesDiapason: 597 mmLargeur au sillet: 42,8 mmSillet de tête NuBoneSillet de chevalet en micartaMécaniques Taylor chroméesPickguard imitation écaille de tortueSystème de micro Taylor ES-BCordes Elixir Phosphor Bronze Medium (185026)Couleur: NaturelLivrée en étui souple Taylor"
76,https://www.music3000.fr/809386/taylor-314ce-ltd.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 314CE LTD,"2458,00€","TAYLOR 314CE LTD  Forme Grand Auditorium Pan coupé Table en épicéa de Sitka massif torréfié Barrage V-Class Fond et éclisses en sapele moucheté massif Manche en acajou Touche en ébène Repères ""victoriens"" en acrylique Diapason: 648 mm Largeur au sillet: 44,5 mm Sillet de tête en graphite noir 20 frettes Sillet de chevalet en micarta Système de micro Expression 2 Mécaniques Taylor noir satiné Couleur de la table: Satin Edgeburst Livrée en étui Deluxe Taylor Fabriquée aux USA"
